Year,Time,Bib,Name,Country,Gender,Club
2023,61:12,D095,MORVANT Zachary,US, ,SAN FRANCISCO RANDONNEURS
2023,61:17,A026,SENT Frank,DE, ,INDIVIDUEL ALLEMAND
2023,61:19,E155,AUDEBRAND David,FR, ,Non Licencié 74
2023,61:25,E261,JAFFRES Philippe,FR, ,Cyclo Club de Guipavas
2023,61:25,E171,K'OUAS Pascal,FR, ,Cyclo Club Mévennais - St Méen le Grand
2023,61:29,A097,CARIER Tom,LU, ,Membre Individuel FFCT hors France
2023,61:29,D118,SERRAILLE Bruno,FR, ,Membre Individuel 38 FFCT
2023,61:30,D105,VAN ZETTEN Arco,NL, ,NFTU
2023,61:33,D131,RIVOIRE Vincent,FR, ,US Colomiers Cyclotourisme
2023,61:35,F069,JURCZYNSKI John,US, ,NEW ENGLAND RANDONNEURS
2023,61:35,F068,JURCZYNSKI-RASMUSSEN Ann,US,F,NEW ENGLAND RANDONNEURS
2023,61:48,B070,KILGORE Bryan,US, ,SAN FRANCISCO RANDONNEURS
2023,61:48,A223,MOTTET Émilien,FR, ,Non Licencié 63
2023,61:55,U096,TOUBLANC Ludovic,FR, ,Non Licencié 49
2023,62:02,41,RAUSCH Daniel,DE, ,ARA NORDBAYERN FRANKISCHE ALB
2023,62:04,Y102,BLAISE Yannick,FR, ,VC Arpajon
2023,62:04,B079,LARCHEVEQUE Fabrice,FR, ,Cyclos Pornic Côte de Jade
2023,62:10,A007,AHMEROVS Andrejs,LV, ,AUDAX.LV
2023,62:10,E108,PEGUERO AMORES Rafael,ES, ,SC LOINAZ (GU)
2023,62:12,W077,BRICHANT Miguel,BE, ,TEAM DE LUX
2023,62:19,A029,NOIROT Mathieu,FR, ,Cercle Cyclo Nayais
2023,62:20,Y001,KURZKE Jörg,DE, ,ARA MÜNCHEN /BAYERN
2023,62:21,E257,PENVEN Sylvain,FR, ,Non Licencié 29
2023,62:22,E069,GOGUELY Théo,FR, ,SAN FRANCISCO RANDONNEURS
2023,62:23,E213,HANDIKA Handika,ID, ,INDEPENDENT
2023,62:23,W091,PITERS Christian,FR, ,Membre Individuel 30 FFCT
2023,62:27,C087,PILGRAM Daniel,DE, ,ARA MÜNCHEN /BAYERN
2023,62:31,R242,SOMMERVILLE Jill,GB,F,INVERNESS CYCLE CLUB
2023,62:33,C065,BÄURLE Josef,DE, ,ARA NORDBAYERN FRANKISCHE ALB
2023,62:36,A200,BLOUIN Patrick,FR, ,AS Pont-de-Céaise
2023,62:38,D016,GARDINER Nikolaus,GB, ,AUDAX UK
2023,62:43,X157,VERMUNICHT Dries,BE, ,BE INDIVIDUEEL
2023,62:54,Z071,GLANDFIELD Tom,GB, ,AUDAX UK
2023,62:56,N142,MAGGIOLINI Luigi,IT, ,BRONTOLO BIKE
2023,63:03,141,PETZOLD Tim,DE, ,AUDAX FRANCONIA
2023,63:03,W183,VANDERHAUWAERT Kris,BE, ,CRAZY WHEELS
2023,63:06,B038,GUSTAFSSON Tobias,SE, ,RANDONNEUR STOCKHOLM
2023,63:07,W012,GIBON Stéphane,FR, ,CC Saint-Germain-de-Tournebut
2023,63:08,D057,AUBRIOT Michel,FR, ,Vélo Sport Montigny-lès-Metz
2023,63:12,O024,SAULNIER Michel,FR, ,Ass. Municipale Omnisp.- Mer
2023,63:13,D040,LE BOURN Christophe,FR, ,Membre Individuel 56 FFCT
2023,63:14,D169,AGUIRRE Gotzon,ES, ,ENKAR BTT
2023,63:14,D171,SAEZ ESNAL Enrique,ES, ,ENKAR BTT
2023,63:22,A186,BERNARDO Urbain,FR, ,CVO Soumoulou
2023,63:23,Y135,GROVES Daniel,GB, ,INDEPENDENT UK
2023,63:23,D207,MOUNIER Sébastien,FR, ,Sans licence 75
2023,63:23,53,WIPPICH Tobias,DE, ,INDIVIDUEL ALLEMAND
2023,63:30,B078,HEILEN Thorsten,DE, ,A.R.A.HAMBURG/NORDD
2023,63:31,R275,SANTASUSANA SEGARRA Josep,ES, ,PC NAVARCLES (BA)
2023,63:40,F071,KATO Yohei,JP, ,AUDAX JAPON
2023,63:41,F070,HELL Benjamin,DE, ,CK DISTANS
2023,63:44,A175,SPRIET Jean-Lin,FR, ,Cyclo Club Orchies
2023,63:45,1,DICKS Robert,DE, ,INDEPENDENT
2023,63:45,A252,FARO Michaël,FR, ,Non Licencié 89
2023,63:45,A208,GESSAT Rodolphe,FR, ,Membre Individuel 74 FFCT
2023,63:45,C155,RICHARD Romain,FR, ,AC Thann
2023,63:47,B057,BENEDETTI Augusto,IT, ,GS CARRERA
2023,63:47,E087,WARELICH Malgorzata,DE,F,INDIVIDUEL ALLEMAND
2023,63:49,L278,EHRLICH Werner,DE, ,INDIVIDUEL ALLEMAND
2023,63:52,E032,THIBEAUT Philippe,FR, ,Club des 100 Cols
2023,63:53,E034,NOËL Philippe,FR, ,Les Farfadets de Pluvigner
2023,64:04,D186,LE BORGNE Pierre-Yves,FR, ,Membre Individuel 44 FFCT
2023,64:04,V020,SCHENK Björn,DE, ,RV ENDSPURT HAMBURG
2023,64:04,A104,TORBICZ Andrzej,PL, ,AUDAX RANDONNEURS AUSTRIA
2023,64:05,Z072,KÖLLER Roman,DE, ,ARA BREISGAU
2023,64:10,A140,JACKSON Nick,GB, ,CAMBRIDGE CC
2023,64:10,D190,NIEMEYER Mathias,DE, ,ARA OSTFALEN
2023,64:12,C033,TOURNABIEN Cédric,FR, ,Team Charentes Triathlon
2023,64:14,C217,BORUP ANDERSEN Søren,DK, ,INDIVIDUEL
2023,64:15,Z114,PETERS Dirk,DE, ,INDEPENDENT
2023,64:16,C199,BURGER Jens,DE, ,A.R.A.BRANDENBURG BERLIN
2023,64:16,X146,DESCAMPS David,FR, ,Non licencié 78
2023,64:16,W101,NELSON Paul,GB, ,INDEPENDENT UK
2023,64:17,Y075,LANNOY Fabrice,FR, ,Bayeux Amicale Cyclo
2023,64:19,D265,GEOFFRAY Philippe,FR, ,Cyclos Chateauneuf Malataverne
2023,64:21,B219,CARRIER Yves,FR, ,Cyclo Club Othen - Estissac
2023,64:25,W238,REICHARDT Maik,DE, ,INDIVIDUEL AUTRICHE
2023,64:25,C032,STEDT Pertti,FI, ,VANTAAN PYÖRÄILIJÄT
2023,64:26,A151,DUMBILL Andrew,GB, ,LICHFIELD CITY CC
2023,64:26,X141,OOMS Patrick,BE, ,GAMMELSE WIELERVRIENDEN
2023,64:27,A185,LANGMAIER Thomas,AT, ,AUDAX RANDONNEURS AUSTRIA
2023,64:28,W242,DAVY Thierry,FR, ,Team Cœur de Caux
2023,64:30,X025,GROSS Jacky,FR, ,Membre Individuel 67 FFCT
2023,64:31,B182,LEHN Artis,DE, ,INDIVIDUEL ALLEMAND
2023,64:31,Y038,STEFANICA Jean-Baptiste,FR, ,Membre Individuel 50 FFCT
2023,64:31,B040,WARD Jessica,GB,F,ARMY CU
2023,64:32,D091,ANDRESEN Thomas,NO, ,INDEPENDENT NORWAY
2023,64:32,D093,BARSTAD Kai Magne,NO, ,INDEPENDENT NORWAY
2023,64:36,B139,DEFORGE Hervé,FR, ,Cyclo de Messei
2023,64:39,Y062,BERNAERDT Stijn,BE, ,RANDONNEURS.BE
2023,64:41,E048,BALCON Ronan,FR, ,C. C. Canton de Daoulas
2023,64:41,C106,SILVESTRI Fernando,BR, ,Non licencié 78
2023,64:42,W080,GARDES Yonnel,FR, ,SEATTLE INTERNATIONAL RANDONNEURS
2023,64:44,123,CHIVET Étienne,FR, ,BE INDIVIDUEEL
2023,64:44,W237,VLADISLAVOV Lazar,BG, ,SINITE KAMANI SLIVEN
2023,64:45,A167,BÁTHORI Attila,HU, ,RANDONNEURS HUNGARY
2023,64:49,D179,COUTAND Sébastien,FR, ,Cyclo Herbretais - Les Herbiers
2023,64:50,A001,FABUREL Jean-Gualbert,FR, ,Audax Club Parisien
2023,64:50,J251,McCREADY Robert,GB, ,AUDAX UK
2023,64:51,B104,NOËL Mickael,FR, ,Les Farfadets de Pluvigner
2023,64:51,W245,SCHILLING Uwe,DE, ,INDIVIDUEL ALLEMAND
2023,64:52,W076,STARLINGER Josef,AT, ,AUDAX RANDONNEURS AUSTRIA
2023,64:52,A085,TSFATI Assaf,IL, ,ISRAELI RANDONNEURS
2023,64:53,R186,LEMASSON Johann,FR, ,Club des rout sentiers
2023,64:55,A199,AUCOUTURIER Laurent,FR, ,Membre Individuel 03 FFCT
2023,64:55,Q050,SCHMUTZLER Gerhard,DE, ,ARA NORDBAYERN FRANKISCHE ALB
2023,64:56,B026,DUJARDIN Ludovic,BE, ,RANDONNEURS.BE
2023,64:57,Z047,STENBECK Per,SE, ,INDEPENDENT SWEDEN
2023,65:01,51,CASTELLINO Alex,IT, ,RANDONNEUR CUNEO
2023,65:01,50,CAVALLERA Roberto,IT, ,GSP PASSATORE
2023,65:01,52,KIAKA Mario Zecchini,IT, ,RANDONNEUR CUNEO
2023,65:01,X208,SERRANO ARJONA Alejandro,ES, ,INDEPENDIENTE ESPAGNE CA
2023,65:03,A112,PETERSEN Tonny,DK, ,A.R.D. AUDAX RAND. DANEMARK
2023,65:03,C210,PILON Martin,FR, ,CS Pantin
2023,65:04,H215,HERNÁNDEZ SIERRA Román,ES, ,SC.VITORIANA (AL)
2023,65:07,B193,OBENHAUS Lukas,DE, ,INDIVIDUEL ALLEMAND
2023,65:10,Y142,ARNAUD Florent,FR, ,FFTRI Montbrison
2023,65:11,C045,LUTSENKO Anton,RU, ,STK KBP (KOURSK)
2023,65:11,R138,NIJENHUIS Pier,NL, ,RANDONNEURS NEDERLAND
2023,65:12,C179,ABIVEN Antoine,FR, ,Cyclos Landernéens - Landerneau
2023,65:12,G286,LE PUIL Vel,FR, ,Non Licencié 38
2023,65:13,E046,THUAULT Baptiste,FR, ,Cyclotouristes Alençonnais
2023,65:15,C027,ROYER Éric,FR, ,Club Omnisports Les Ulis
2023,65:16,P144,MAGNYE Jérôme,FR, ,Cyclotourisme Melinois
2023,65:19,D150,HERVÉ Patrick,FR, ,Club Cycliste du Valois
2023,65:19,D147,VIETEN Hans-Udo,DE, ,AUDAX RAND.ALLEMAGNE
2023,65:20,M253,CROOKS Andrew,US, ,RANDONNEURS USA
2023,65:20,E254,PATY Anthony,FR, ,Amicale Cycliste de Pipriac
2023,65:22,X219,FERSTL Jochen,DE, ,INDEPENDENT
2023,65:22,B061,PENDU Yannick,FR, ,Cyclo Club Briec Pays Glazik
2023,65:23,W252,CARRILLO Victor,ES, ,BELCARRA CYCLING CLUB
2023,65:25,A237,KURAGAKI Ryusei,JP, ,INDEPENDANT JAPAN
2023,65:25,W053,PATZER Michael,DE, ,ARA NORDBAYERN FRANKISCHE ALB
2023,65:26,92,LOUISE Franck,FR, ,GRAVEL#BEER4EVER
2023,65:28,107,PARMEGGIANI Daniele,IT, ,BRONTOLO BIKE
2023,65:30,E085,AITELLI Nicolas,FR, ,Assas Cyclisme Evasion
2023,65:30,E084,JOUVENEL Stéphane,FR, ,Assas Cyclisme Evasion
2023,65:31,D059,BEUREL Fabrice,FR, ,Non Licencié 56
2023,65:31,D240,BOVE Matteo,IT, ,RANDONNEUR ROMA
2023,65:32,E222,SCHNEIDER Élie-Julien,FR, ,INDIVIDUEL ALLEMAND
2023,65:33,D257,BACHELET Serge,FR, ,CS Frépillon
2023,65:33,D106,LE GALL Philippe,FR, ,A.S Sizun - Le Trehou Cyclo
2023,65:33,D073,SAUDUBRAY Érick,FR, ,Cyclo Club Villaines-la-Juhel
2023,65:33,D258,STRADELLA Stéphane,FR, ,CS Frépillon
2023,65:34,E072,DICKMANN Jochen,DE, ,ARA MÜNCHEN /BAYERN
2023,65:34,D260,GUYON Yohann,FR, ,C. C. de Liffré Cyclotourisme
2023,65:34,A068,KORSAKAS Mindaugas,LT, ,RANDONNEURS LITHUANIA
2023,65:34,D044,VILANNA RIERA David,ES, ,INDEPENDIENTE ESPAGNE CA
2023,65:36,B105,SELS Olivier,BE, ,RANDONNEURS.BE
2023,65:37,D143,MAIER Martin,DE, ,INDIVIDUEL ALLEMAND
2023,65:37,W195,MORISSE Karsten,DE, ,INDIVIDUEL ALLEMAND
2023,65:38,J238,SBRISSA Piergiorgio,IT, ,Audax Club Parisien
2023,65:42,E093,EHRLICH Romy,DE,F,ARA LEIPZIG
2023,65:42,E199,ROHARK Thomas,DE, ,INDIVIDUEL ALLEMAND
2023,65:43,C233,DE GIACOMO Giuseppe Francesco,IT, ,NETTUNO SPORT
2023,65:43,W224,WYATT James,GB, ,AC HACKNEY
2023,65:44,Y036,MACHURET Jérôme,FR, ,Amicale Cycliste de St Gérand le Puy
2023,65:45,D161,BOUILLAULT Stéphane,FR, ,Les Cyclos de Saline
2023,65:45,W065,CUMMINGS Reid,CA, ,PACIFIC COAST HIGHWAY RANDONNEURS
2023,65:45,H226,PUYSTIENS Marc,BE, ,BE INDIVIDUEEL
2023,65:45,10,SAARSOO Rene,EE, ,RANDONNEURS ESTONIA
2023,65:46,Z002,MUTO Marie,JP,F,INDEPENDANT JAPAN
2023,65:47,C115,BRETONNIER Maxime,FR, ,Audax Lavallois - Laval
2023,65:55,E184,GOUTTE Nicolas,FR, ,VC Nonant-le-Pin
2023,65:57,E014,BRAULT Patricia,FR,F,Cyclo Club de Guipavas
2023,66:00,C142,COLLIN Jonathan,FR, ,Non Licencié 35
2023,66:01,R108,MARTINALE Alberto,IT, ,MONVISO BIKE
2023,66:01,A057,TOMAŠEVIČIENĖ Viktorija,LT,F,LITHUANIA RANDONNEURS
2023,66:02,O131,RIEB Jannis José,DE, ,INDIVIDUEL ALLEMAND
2023,66:02,B021,STOYCHEV Georgi,US, ,GREATER APPALACHIAN ULTRACYCLING
2023,66:03,69,MEHLER Achim,DE, ,INDIVIDUEL ALLEMAND
2023,66:03,B004,MOUEZY François,FR, ,Cyclo Club Mayennais - Mayenne
2023,66:03,W067,NORTH Gerhard,AT, ,AUDAX RANDONNEURS AUSTRIA
2023,66:04,B009,FOULON Jacky,FR, ,Cyclo Club Mayennais - Mayenne
2023,66:04,B095,LETOURNEUR Patrick,FR, ,Cyclo Club Mayennais - Mayenne
2023,66:04,B133,SABLÉ Alain,FR, ,Cyclo Club Mayennais - Mayenne
2023,66:05,D112,LE GUERN Vincent,FR, ,Membre Individuel 07 FFCT
2023,66:05,L173,PAWLOWSKI Tomasz,PL, ,AUDAX POLAND
2023,66:05,B173,ULRICH Torsten,DE, ,AUDAX RAND.ALLEMAGNE
2023,66:06,A232,DE ANGELI Enrico,IT, ,INDEPENDANT ITALIA
2023,66:07,F156,HILDEBRAND Andreas,CH, ,AUDAX SUISSE
2023,66:08,D081,HOCDE Sébastien,FR, ,Ultracycling Aventure
2023,66:09,B111,KÜNG Matthias,CH, ,INDIVIDUEL SUISSE
2023,66:09,38,KUNZ Philipp,DE, ,INDIVIDUEL ALLEMAND
2023,66:09,D229,LE COAT Mikaël,FR, ,Team Oxygène Ploudal Porsall
2023,66:09,B137,RENAUDIN Nicolas,FR, ,Membre Individuel 22 FFCT
2023,66:10,W125,L'HERMITTE Bastien,FR, ,Ultracycling Aventure
2023,66:11,X132,BLAESIUS Tanguy,FR, ,Randonneurs de Strasbourg
2023,66:11,E016,SAINT JALM Sébastien,FR, ,Les Cycles de l'Immobilier
2023,66:13,C011,BERGSTRÖM Martin,SE, ,HISINGENS CK
2023,66:13,C121,CUPIF Lionel,FR, ,VC Montigny-le-Bretonneux
2023,66:13,C133,GIBOURDEL Julien,FR, ,Sans licence 93
2023,66:14,Y066,PREUHS Maximilian,DE, ,INDIVIDUEL ALLEMAND
2023,66:16,G053,FISHER Colin,GB, ,BICITALIAUDAX
2023,66:17,W165,GARCÍA PARDOS Ángel,ES, ,CC ARAGONES ZARAGOZA
2023,66:17,E097,GARDAIS Guillaume,FR, ,Non Licencié 16
2023,66:19,N266,MÜLLER Irmgard,FR,F,Membre Individuel 94 FFCT
2023,66:20,C123,BOGARD Olivier,FR, ,Membre Individuel 35 FFCT
2023,66:20,W141,CARPENTIER Philippe,FR, ,Cyclos Randonneurs Béthunois
2023,66:21,C037,TANAKA Fergus,US, ,SAN FRANCISCO RANDONNEURS
2023,66:22,S069,BRADY Michael,IE, ,WESTPORT COVEY WHEELERS
2023,66:22,S067,MARREY Patrick,IE, ,WESTERN LAKES CC
2023,66:23,A141,DE FILIPPI Pietro,IT, ,EQUILIBRIO URBANO MILANO A.S.D.
2023,66:23,C141,JAPPÉ Vincent,FR, ,Membre Individuel 44 FFCT
2023,66:25,C009,ADLER Björn,SE, ,PARTILLE CK
2023,66:25,C054,BAUMANN Jochen,DE, ,AUDAX RAND.ALLEMAGNE
2023,66:27,B001,CARTRON Damien,FR, ,AC Banlieue Est (Le Perreux)
2023,66:28,B201,TREDE Jochen,DE, ,ARA SCHLESWIG HOLSTEIN
2023,66:30,A250,POLLARD Ian,GB, ,INDEPENDENT UK
2023,66:31,X103,BONNET Jean-Marie,FR, ,Assas Cyclisme Evasion
2023,66:31,X148,CIVEL Stéphane,FR, ,Non Licencié 34
2023,66:31,Q245,HONEMANN Carsten,DE, ,INDIVIDUEL ALLEMAND
2023,66:32,D070,LEYGUE Gil,FR, ,Cyclo Sport Villefranchois
2023,66:34,I156,COX Ben,GB, ,AUDAX UK
2023,66:34,E158,SURRE Marc-André,FR, ,Non Licencié 69
2023,66:35,H269,ALLAN John,GB, ,INDEPENDENT UK
2023,66:36,62,GRAFF Hervé,FR, ,Les Cyclotouristes Belfortains
2023,66:36,B162,HUDSON Mark,GB, ,PEAK AUDAX CTC
2023,66:37,A181,WOOLFE Jason,GB, ,AUDAX UK
2023,66:38,B030,NGUYEN Thai,US, ,SEATTLE INTERNATIONAL RANDONNEURS
2023,66:39,B013,BOSSO Nicolas,FR, ,US Métro Transports
2023,66:39,B093,DAIGNEAU Luc,FR, ,Membre Individuel 22 FFCT
2023,66:39,X155,MANKE Thomas,DE, ,INDIVIDUEL ALLEMAND
2023,66:39,B170,PERONNE Pascal,FR, ,Cyclo Club Thouaréen
2023,66:41,K017,MONDINI Hugo,IT, ,ATHLETIC CLUB MERANO
2023,66:41,K022,RULLI Cristina,IT,F,AS ROMA CICLISMO
2023,66:42,F005,MONTAGNER Antoine,FR, ,Randonneurs Autonomes Aquitains
2023,66:43,G051,BITKIN Maxim,RU, ,YAROSLAVL RANDONNEURS (LARNACA)
2023,66:43,A133,MÄKIPÄÄ Mikko,FI, ,PROLOGI
2023,66:46,W134,SHIN Jinuk,US, ,SAN FRANCISCO RANDONNEURS
2023,66:47,W181,HALDANE Adrian,GB, ,AUDAX UK
2023,66:47,Q016,TYKHANOVSKYI Viacheslav,UA, ,INDEPENDIENTE ESPAGNE CA
2023,66:48,C117,CAVALOC Karine,FR,F,Cyclo Club Châteaubourg
2023,66:48,C119,CAVALOC Olivier,FR, ,Cyclo Club Châteaubourg
2023,66:48,E130,TIKKA Reijo,FI, ,INDIVIDUEL FINLANDE
2023,66:54,M034,RAWET Alan,GB, ,VC 167
2023,66:55,B146,WETZEL Ulrich,DE, ,ARA EMSLAND
2023,66:58,I296,GROSOSIU Adrian,RO, ,INDEPENDENT ROMANIA
2023,66:58,W014,JULIEN Daniel,FR, ,Club Omnisports Vernouillet
2023,67:01,X127,CHEROUTRE Wim,BE, ,BE INDIVIDUEEL
2023,67:02,Z051,BONNEAU Alexis,FR, ,JSA Triathlon
2023,67:02,Z086,FONTAINE Pierre,FR, ,Non Licencié 16
2023,67:02,Z085,MARIN Thomas,FR, ,Non Licencié 16
2023,67:02,D141,MOY Mickaël,FR, ,Cyclotourisme Langastien
2023,67:05,E138,BOULÉ Maël,FR, ,Véloce Sport Couëronnais
2023,67:05,E176,DELANGUE Tanguy,FR, ,Membre Individuel 35 FFCT
2023,67:05,H072,HOUTMAN Sibrand,NL, ,INDEPENDENT
2023,67:09,A090,STARK Tobias,DE, ,ARA DRESDEN
2023,67:10,D079,GUIGO Laurent,FR, ,Saint-Renan Iroise Vélo
2023,67:10,D038,KERMORGANT Roland,FR, ,Saint-Renan Iroise Vélo
2023,67:10,D189,KERRENEUR Patrice,FR, ,Saint-Renan Iroise Vélo
2023,67:10,D041,LE GALL Denis,FR, ,Saint-Renan Iroise Vélo
2023,67:11,Y020,CAGLIONI Nicola,IT, ,OESTARA CYCLING TEAM
2023,67:11,D184,ROUET François,FR, ,Cyclo Herbretais - Les Herbiers
2023,67:12,E235,CARINGTON Alex,GB, ,
2023,67:13,A149,ROMEYER Olivier,FR, ,Cyclotouristes Chambériens
2023,67:14,M108,GAUDIELLO Gaetano,IT, ,CICLI SERINO SPORT
2023,67:14,Z034,WITZKE Daniel,DE, ,ARA BREISGAU
2023,67:15,Z074,TINDILIÈRE Frédéric,FR, ,Amicale Cyclo Savigny-sur-Orge
2023,67:16,L031,BORGES Diogo,PT, ,AUDAX UK
2023,67:16,A132,SMITH Mark,GB, ,SHEFFIELD DISTRICT CTC
2023,67:17,Z078,ARNAULD Antoine,FR, ,Saint Germain en Laye Cyclo
2023,67:17,A147,BARRAGAN SANCHEZ Pedro,ES, ,INDIVIDUEL
2023,67:17,A160,FERNÁNDEZ PÉREZ Roberto,ES, ,CIUDAD DE ASTORGA CLUB CICLISTA
2023,67:18,A102,KESLEY Russell,GB, ,DULWICH PARAGON
2023,67:18,Q003,ZARBANO Orazio,IT, ,A.S.D. BICI CLUB MELILLI VILLASMUNDO
2023,67:19,X069,LE CALLONNEC Émilien,FR, ,CC Saint-Onen
2023,67:20,68,DHOM Michael,DE, ,INDIVIDUEL ALLEMAND
2023,67:20,81,MONTI Enrico,IT, ,UC CABIATESE
2023,67:20,G033,SHARMA Rohan,IN, ,INDEPENDENT
2023,67:21,X218,BUROW Mike,DE, ,INDEPENDENT
2023,67:21,X030,EMPT Christian,DE, ,ARA RHEINLAND
2023,67:21,X029,PAFFRATH Dr. Rainer,DE, ,ARA RHEINLAND
2023,67:21,X017,PETSCHING Michael,DE, ,ARA RHEINLAND
2023,67:21,E266,WEIẞBACH Martin,DE, ,INDIVIDUEL ALLEMAND
2023,67:23,A248,LEFEBVRE Sébastien,FR, ,Entente Cyclo Milizac
2023,67:24,73,ROUSSEL Éric,FR, ,Membre Individuel 80 FFCT
2023,67:26,D241,JOHANSSON Therese,SE,F,INDEPENDENT
2023,67:27,L168,DOVIGO Simone,IT, ,A.S.D. WITOOR SPORT
2023,67:27,P057,TAYLOR Charles,GB, ,SOUTH PENNINE RC
2023,67:28,C248,LE STRAT Jean-François,FR, ,Cyclo Club de Guipavas
2023,67:30,B022,DOROBEK Russell,US, ,HILL COUNTRY RANDONNEURS
2023,67:30,H258,GOLDMANIS Maris,LV, ,INDEPENDENT LATVIA
2023,67:30,E038,SIMMERMACHER Stephan,DE, ,ARA MÜNCHEN /BAYERN
2023,67:31,P123,BALDASSARI Pascal,FR, ,Non Licencié 89
2023,67:31,D173,STIEF Jürgen,DE, ,ARA BREISGAU
2023,67:33,I157,JACKSON Richard,GB, ,AUDAX UK
2023,67:33,I146,SCALORA Antonio,IT, ,NUOVA ORTIGIA
2023,67:37,W164,GUINN Aaron,CA, ,MANITOBA RANDONNEURS
2023,67:37,C219,MANNAH Mudar,DE, ,INDIVIDUEL ALLEMAND
2023,67:38,O239,LAHUTSIK Dzianis,BY, ,INDEPENDENT POLAND
2023,67:39,B174,LE BAGOUSSE David,FR, ,Cyclo Rand. Camors
2023,67:40,A045,RAGGI Aléandro,FR, ,US Métro Transports
2023,67:40,R055,SPRECHER Marten,DE, ,INDIVIDUEL ALLEMAND
2023,67:41,E183,ISSARTIAL Étienne,FR, ,Non Licencié 49
2023,67:41,Q142,SISTERMANNS Elmar,DE, ,SKV MÖRFELDEN
2023,67:42,B226,JÖNSSON Krister,SE, ,ÖREBROCYKLISTERNA
2023,67:43,C116,GALLIEN Jean-François,FR, ,Cyclos Randonneurs Montbardois
2023,67:43,B217,LE ROUX Stéphane,FR, ,VELO CLUB DU FOLGOET
2023,67:45,W075,GRAF Lutz,DE, ,INDIVIDUEL ALLEMAND
2023,67:46,H111,FLEISCHMANN Moritz,DE, ,INDIVIDUEL ALLEMAND
2023,67:46,L302,GABARRET Clément,FR, ,Association Cycliste de Montivilliers
2023,67:46,L334,GRAVELAIS Anaïs,FR,F,Association Cycliste de Montivilliers
2023,67:46,W110,RAZIER Gérald,FR, ,Assas Cyclisme Evasion
2023,67:46,B153,SECCO Elia,IT, ,ADRIATICA BIKE
2023,67:47,N060,CLÉMENT Guillaume,FR, ,Randonneurs de Strasbourg
2023,67:47,Y105,FEARNLEY David,GB, ,TEAM YORKSHIRE
2023,67:48,16,RITTER Jens,DE, ,ARA NORDBAYERN FRANKISCHE ALB
2023,67:49,W088,KAHR Ronald,AT, ,AUDAX RANDONNEURS AUSTRIA
2023,67:49,W054,KUMPFHUBER Reinhard,AT, ,AUDAX RANDONNEURS AUSTRIA
2023,67:51,J172,OWEN Timothy,GB, ,INDEPENDENT UK
2023,67:51,Z008,ROBERTS Paul,GB, ,VC 167
2023,67:51,D187,SCHUMSKI Jost,DE, ,ARA RUHRGEBIET
2023,67:51,H109,SHEPHERD Michael,GB, ,WALTON VELO CYCLING CLUB
2023,67:51,E099,SHINDE Vibhav,IN, ,BANGALORE RANDONNEURS
2023,67:54,X015,RAMSDALE Martin,GB, ,AUDAX UK
2023,67:55,V018,CERICA Marco,IT, ,TEAM BIKE VITERBO 2002
2023,67:55,E002,LANÇON François,FR, ,Randonneurs Autonomes Aquitains
2023,67:56,J205,PULI Brendan,AU, ,AUDAX RAND. DANEMARK
2023,67:57,E031,HALLBAUER Sara,DE,F,ARA MÜNCHEN /BAYERN
2023,67:57,E168,WAGNER Stephan,DE, ,ARA MÜNCHEN /BAYERN
2023,67:58,E055,HALLER Jérémy,FR, ,Randonneurs de Strasbourg
2023,67:59,X147,BALENGHIEN Ludwig,FR, ,Sans licence 75
2023,67:59,X145,LE BOUTER Sébastien,FR, ,Issy Triathlon
2023,68:00,A137,SGARBOSSA Nadia,IT,F,RANDONNEUR PADOVA
2023,68:01,C224,BOUCHART Gaylor,FR, ,C. C. Isbergues
2023,68:01,D206,HILBERS Marco,DE, ,INDIVIDUEL ALLEMAND
2023,68:02,Y025,ATKINSON David,GB, ,VC 167
2023,68:02,Y046,DE RIDDER Steve,BE, ,RANDONNEURS.BE
2023,68:02,X056,HOUDAN Christophe,FR, ,Cyclo Club Thouaréen
2023,68:02,J216,SULLIVAN Patrick,US, ,CROWN CITY CYCLISTS
2023,68:03,C095,AELBRECHT Kevin,BE, ,THE ULTRA ACADEMY
2023,68:04,D195,COTÉ Pierre,FR, ,Sans licence 75
2023,68:05,D152,PRODHOMME Anne-Claire,FR,F,Étoile Cycliste Ploudaniel
2023,68:05,Z109,VAJHOEJ Jan,DK, ,ARD NORDJYLLAND
2023,68:06,Y050,HEIM Christoph,DE, ,INDIVIDUEL ALLEMAND
2023,68:06,X083,VERGNEAU Jean-Luc,FR, ,Rand. Cyclos de l'Anjou - Angers
2023,68:07,C251,RICHTER Hendrik,DE, ,ARA RHEINLAND
2023,68:07,L034,SPYRA Tomasz,PL, ,AUDAX POLAND
2023,68:09,X133,DUOBA Jonas,LT, ,RANDONNEURS LITHUANIA
2023,68:09,E152,KRAMER Bernt,DK, ,INDIVIDUEL
2023,68:09,Y132,RAPOSO MORENO Santiago,ES, ,INDEPENDENT SPAIN
2023,68:11,C129,GESVRET Cécile,FR,F,Cyclo Herbretais - Les Herbiers
2023,68:11,C130,NERRIÈRE Fabrice,FR, ,Cyclo Herbretais - Les Herbiers
2023,68:11,B225,ROSEN Stephen,GB, ,LONDON PHOENIX
2023,68:12,W106,SAJULGA Felipe Iii,PH, ,CALTEX DELO-TRIATHLON BUKIDNON
2023,68:15,C150,BOYÈRE Nathalie,FR,F,Non Licencié 35
